Date and Time;Stamp;Direction;Source;Destination;Message Id;Length;Status for Tx;Data;torque
23_02_14 11:26:11.072;1252;I;1220;808;2101;4;;56c5b9b6;-5.536402568395715e-06
23_02_14 11:26:11.200;1256;I;1220;808;2101;4;;c7badf36;6.667661637038691e-06
23_02_14 11:26:11.328;1260;I;1220;808;2101;4;;452e3636;2.7147045784658985e-06
23_02_14 11:26:11.460;1264;I;1220;808;2101;4;;5c082d36;2.578387466201093e-06
23_02_14 11:26:11.587;1268;I;1220;808;2101;4;;b5d728b5;-6.289877205745142e-07
23_02_14 11:26:11.717;1272;I;1220;808;2101;4;;220ebd35;1.4085710517974803e-06
23_02_14 11:26:11.847;1276;I;1220;808;2101;4;;16de7c35;9.420049309483147e-07
23_02_14 11:26:11.976;1280;I;1220;808;2101;4;;3f716135;8.398382647101243e-07
23_02_14 11:26:12.106;1284;I;1220;808;2101;4;;b9c852b6;-3.1409274470206583e-06
23_02_14 11:26:12.235;1288;I;1220;808;2101;4;;25018435;9.835099490373977e-07
23_02_14 11:26:12.366;1292;I;1220;808;2101;4;;e73f3d35;7.050097678984457e-07
23_02_14 11:26:12.494;1296;I;1220;808;2101;4;;f62768b6;-3.4593954296724405e-06
23_02_14 11:26:12.635;1300;I;1220;808;2101;4;;56870ab5;-5.160594582775957e-07
23_02_14 11:26:12.752;1304;I;1220;808;2101;4;;ef6bb3b4;-3.341988019656128e-07
23_02_14 11:26:12.882;1308;I;1220;808;2101;4;;6e662cb5;-6.422404794648173e-07
23_02_14 11:26:13.012;1312;I;1220;808;2101;4;;0aae51b4;-1.9527956851561612e-07
23_02_14 11:26:13.162;1316;I;1220;808;2101;4;;6ffb32b5;-6.667605134680343e-07
23_02_14 11:26:13.282;1320;I;1220;808;2101;4;;376f2bb5;-6.386430300153734e-07
23_02_14 11:26:13.402;1324;I;1220;808;2101;4;;dedce736;6.91004879627144e-06
23_02_14 11:26:13.536;1328;I;1220;808;2101;4;;3f4b1c37;9.31584418140119e-06
23_02_14 11:26:13.680;1332;I;1220;808;2101;4;;03046434;2.1235614156012161e-07
23_02_14 11:26:13.790;1336;I;1220;808;2101;4;;863dafb6;-5.2225686886231415e-06
23_02_14 11:26:13.924;1340;I;1220;808;2101;4;;3d384cb5;-7.607775955875695e-07
23_02_14 11:26:14.071;1344;I;1220;808;2101;4;;2e219ab6;-4.593420271703508e-06
23_02_14 11:26:14.179;1348;I;1220;808;2101;4;;04c266b3;-5.372750422338868e-08
23_02_14 11:26:14.311;1352;I;1220;808;2101;4;;c0263434;1.6777903510956094e-07
23_02_14 11:26:14.437;1356;I;1220;808;2101;4;;1f7d77b6;-3.6878698210784933e-06
