Date and Time;Stamp;Direction;Source;Destination;Message Id;Length;Status for Tx;Data;torque
23_02_14 11:26:17.113;1439;I;1210;808;2101;4;;0b6adbb3;-1.0217271295687169e-07
23_02_14 11:26:17.273;1443;I;1210;808;2101;4;;dabfd434;3.9627667547392775e-07
23_02_14 11:26:17.373;1447;I;1210;808;2101;4;;e58ef634;4.5925040126348904e-07
23_02_14 11:26:17.534;1451;I;1210;808;2101;4;;ad5b1e35;5.899299253542267e-07
23_02_14 11:26:17.646;1455;I;1210;808;2101;4;;5ce84636;2.963955012091901e-06
23_02_14 11:26:17.767;1459;I;1210;808;2101;4;;80e2b936;5.5397977121174335e-06
23_02_14 11:26:17.899;1463;I;1210;808;2101;4;;0d53a336;4.867446932621533e-06
23_02_14 11:26:18.028;1467;I;1210;808;2101;4;;bfcaecb5;-1.7642377088122885e-06
23_02_14 11:26:18.156;1471;I;1210;808;2101;4;;f1b48d36;4.223191808705451e-06
23_02_14 11:26:18.288;1475;I;1210;808;2101;4;;16b40535;4.980842049917555e-07
23_02_14 11:26:18.419;1479;I;1210;808;2101;4;;dd148636;3.9959400055522565e-06
23_02_14 11:26:18.577;1483;I;1210;808;2101;4;;9880d6b6;-6.392667273757979e-06
23_02_14 11:26:18.687;1487;I;1210;808;2101;4;;41461936;2.283966978211538e-06
23_02_14 11:26:18.819;1491;I;1210;808;2101;4;;f1a057b1;-3.1378102338663894e-09
23_02_14 11:26:18.953;1495;I;1210;808;2101;4;;b15a37b5;-6.830478582742217e-07
23_02_14 11:26:19.078;1499;I;1210;808;2101;4;;482297b5;-1.126035385823343e-06
23_02_14 11:26:19.209;1503;I;1210;808;2101;4;;74e91b36;2.323268745385576e-06
23_02_14 11:26:19.340;1507;I;1210;808;2101;4;;2af51236;2.189839960919926e-06
23_02_14 11:26:19.470;1511;I;1210;808;2101;4;;bec00a36;2.0675793166446965e-06
23_02_14 11:26:19.603;1515;I;1210;808;2101;4;;f9fe9836;4.5596357267641e-06
23_02_14 11:26:19.744;1519;I;1210;808;2101;4;;de2d9d35;1.1710760645655682e-06
23_02_14 11:26:19.870;1523;I;1210;808;2101;4;;86f8a8b6;-5.035722097090911e-06
23_02_14 11:26:20.037;1527;I;1210;808;2101;4;;b2d2da35;1.630358610782423e-06
23_02_14 11:26:20.157;1531;I;1210;808;2101;4;;1b03d535;1.587064048180764e-06
23_02_14 11:26:20.310;1535;I;1210;808;2101;4;;7a9a9cb5;-1.1667864328046562e-06
23_02_14 11:26:20.419;1539;I;1210;808;2101;4;;a96eadb5;-1.292171077693638e-06
23_02_14 11:26:20.554;1543;I;1210;808;2101;4;;64572ab6;-2.5382842068211176e-06
23_02_14 11:26:20.676;1547;I;1210;808;2101;4;;91ae03b5;-4.905533046439814e-07
23_02_14 11:26:20.799;1551;I;1210;808;2101;4;;704e8236;3.883433237206191e-06
23_02_14 11:26:20.953;1555;I;1210;808;2101;4;;e0884a34;1.8862510842154734e-07
